user_id,tweet_id,class,tweet_text_clean
user0209,bdeda6b2d27e,anorexia,algunos tips para bajar la barriga?
user0210,e5fecf139638,control,anorexia una madre contra las princesas. tca bulimia adolescentes
user0211,0e13236e58be,anorexia,"no puedo creer, me estaba que me mandaba un atracón tenia ya la comida en la boca. por suerte pude controlarme y alejarme."
user0212,ff3940f52880,control,hoy se entrenó. día de piernas peso muerto sumo peso muerto peso muerto con trapbar sentadilla entrenamiento fuerza salud sobrepeso obesidad embarazo postparto
user0213,698b32a2c758,anorexia,"he pasado a una semana llena de atracones, purga y laxantes, por gorda ahora toca ayunar hasta no poder mas. proana"
user0214,54a1c147369b,control,desayunando ligth pero con un plato lleno de vitaminas y minerales que el cuerpo me agradecera bodyfitness lifefitness dietfitness music musicpro teammusic
user0215,6080858d4b4a,control,¿por qué merendar barritas energéticas caseras?
user0216,f7dfc0dfe11a,control,los viernes tambien se entrena fuerte en smart boxing nordelta fitmotivation fitboxing box fit fitbox boxingfitness boxingfit boxing boxfitness boxeo boxtraining funcional funcionalbox funcionalboxing fitfamily
user0217,854cccb549a4,control,7 mitos de la musculación en mujeres bikinifitness
user0218,c2407cc57902,control,lo que bien empieza bien acaba desayunosaludable lowcarbdiet alimentacionsaludable adelgazar
user0219,56a2e575d0e0,anorexia,y pensar todo lo que me va a costar adelgazar lo de estás navidades... bulimianervosa bulimia bulimic bulimicgirl anorexic anorexia anorexiaeetclub anorexiarecovery tca ed proana promia
user0220,f04c891d61ad,anorexia,¿otra moda para presumir de tu extrema delgadez en las redes sociales? anorexia abcrack thingap
user0221,d2e0cc0f8e4b,control,"bienvenidofebrero. este mes se lo hemos dedicado al amor por la comida. por la comida sana, por ese cuidarse por dentro y que se note por fuera. enamórate de tus platos, de quien te haga los tápers, de las croquetas de tu madre o del . lovefood febrero2019"
user0222,8d4decf7936d,anorexia,ya no comeré tanto que asco
user0223,fa2389afe850,control,5 claves para convencerte de que te sumes a esta nueva tendencia
user0224,acc2ad2908d3,control,hoy mismo ha arrancando nuestro servicio de platos preparados. sólo para pacientes actuales o antiguos que por tanto siguen la pauta propuesta de mantenimiento. ramondecangas nutrition healthy foodlover comesano healthyfood
user0225,25abfcf32dd5,control,"dulces para la merienda, para la comida, para el desayuno, para la cena... ¡come fruta cuando te apetezca! reeduca tu paladar y poco a poco irás notando el sabor real de los alimentos de verdad. nutricion frutas"
user0226,89af25862499,anorexia,donde tengo que firmar para estar así
user0227,2f9019a902e7,anorexia,gracias laxantes no se que haria sin ustedes
user0228,06e5494402e1,anorexia,odio cuando se hace de dia.. nirvana kurtcobain ana mia anorexia bulimia depresion depressed coldprince cocaine dope drugs grunge
user0229,263877d22d68,anorexia,"día 12 de mi ayuno y no me siento cansado, no sé si alegrarme o decepcionarme no veo cambios rexybill"
user0230,8aef7792ad3f,control,"en maximushealth te esperamos con los brazos abiertos, vuélvete"
user0231,2fb8c58f5336,anorexia,qué ganas de subir un body check pero creo que se les rompe la pantalla con toda mí grasa ana mia bulimia anorexia proana promia
user0232,8eb6b3284e67,anorexia,estoy cansada de que mi vida se base en contar calorías y en pesarme todos los días y nunca estar contenta ... gracias anamia
user0233,c64c9553041a,control,tenemos entre todos q luchar contra las páginas web q promueven la anorexia y la bulimia.
user0234,b6ae09ca581b,anorexia,porqué si adelgazar quieres ejercicio debes hacer. si tu quieres puedes. thinspo record 1000 calorias
user0235,ef6b375b3000,anorexia,una panza asi por favoor thinspo
user0236,bfbe4156bee2,anorexia,"a los ojos de nunca estarás suficientemente bella. ¿has probado reflejarte en los ojos de tu creador? si no sabes como, yo te digo"
user0237,6190ea1fb569,control,"sinónimos de azúcar miel, sirope de agave, sirope de arce, azúcar moreno y azúcar de caña son sinónimos de azúcar. aunque sean mucho más caros, que lo son. salud dieta nutricionista fitmeal adelgazar saludable plantbased healthylife vidasana wholefoods"
user0238,e1925922d3ed,anorexia,"hace un par de semanas empeze pero volvi a recaer, entonces volvi a empezar. help me"
user0239,6b7a4d66b08e,anorexia,"tú eras cerda xq no has llevado una vida sana. las chicas q sufren de no sigan su ejemplo, mas bien lleven vida sana"
user0240,397258079459,anorexia,nada sabe tan rico como ser delgada.anorexia bulimia
user0241,20167831a3b6,anorexia,"toma un trago de agua por cada bocado que le des a tu comida, te ayudará a vomitar más mejor tips entreamigas princesitas."
user0242,2cd8237ff255,anorexia,esta balanza es buena? me la compro?
user0243,2668466a7628,anorexia,"mis medidas de hoy, me dio asco verme en el espejo mientras me medía... ana mia anorexia bulimia proana promia ed tca"
user0244,eaf7da4be42c,control,los sábados tienen un sabor especial omega3 saludable nutricion comerconciente perdergrasa ing comidasana salmon
user0245,fca8bbf2b02e,anorexia,día 3 del ayuno superado.... que felicidad rexybill
user0246,a3cee4c61913,anorexia,muy lejos de la perfección.
user0247,160a6d43be0f,control,inicio de un nuevo día modelling model fashion photography modeling modellife models style follow fashionmodel photooftheday photographer modelphotography like art
user0248,8e8ff2edb67a,anorexia,estoy acostada con una banana al lado porque iba a ser mi postre pero no tengo hambre y no la quiero comer goals
user0249,bde44df1daa9,anorexia,"no te dejes llevar por lo que quieres en el momento,y dejes a un lado lo que has querido por siempre."
user0250,2e9d14405cf2,control,"otro día más, después de un largo día en el centro de barcelona , al coche y para casa... y a demás con cositas que os iré enseñando... jejeje miercoles barcelona wednesday friends recados compras happy changes mak"
user0251,a9069001cdb4,anorexia,al parecer mi amiga es la tabla de calorias hoy ayuno mañana me sentire bien
user0252,659efe23d13d,control,zumba la profe yesica se presenta y te invita a compartir las clases de zumba en excursionistas no te lo pierdas!
user0253,e02c31078776,anorexia,"gorda modelo mivida si decido ayunar es mi problema. me veo gorda. si quieres, habla conmigo por priv y nos ayudamos"
user0254,62ea1f16f6ac,control,"algo de mi!!!! . . . comparto con uds parte de mi trabajo, el cual me encanta y me tiene totalmente realizada. . . . cuando haces lo que realmente lo amas, tú trabajo deja de ser trabajo. . . . emprendedora perdidadegrasa imc motivaci"
user0255,deed32a7c041,anorexia,a le gusta recibir el sonido de tu vómito. a dios le gustaría recibir tu corazón para sanarlo ¿a quién presentarás una ofrenda hoy?
user0256,45d8fefbf773,anorexia,"me siento culpable hoy comí ni un cerdo mañana retorno mi ayuno, solo tomare agua, café, té y leche descremada rexybill"
user0257,8dfed1f91eca,anorexia,"y un día, simplemente. ya no voy a hablar. ya no voy a sonreír. ya no voy a ir al instituto. ya no voy a estar en casa. un día, simplemente, dejare de respirar. y mientras vosotros lloráis y lo pasáis mal. yo voy a sonreír. ya no me dolerá el alma."
user0258,bfb4e6cdc667,anorexia,tip para bajar de peso enférmate de diarrea.
user0259,980e6720b5da,anorexia,"ana y mía son dos demonios, y claro que van de la mano y juntas te llevaran a la madre de las dos ¡la muerte! eresvaliosa no"
user0260,c0f179d57a67,control,"buenos días y felizmartes . hoy toca luchar, pero saldremos victoriosos. comienza la operación comer comida sana, a ver si perdemos algún kilito. vamos lovoyaconseguir tipazo"
user0261,d21ab1d2cdfa,control,"¿te apetece un delicioso sandwich de nueces, nectarina y queso en crema? a estas horas de la mañana nos vendría genial para quitarnos el hambre . con nuestra tostadora el sandwich saldrá crujiente a la vez que riquísimo cocina healthyfood comidasana"
user0262,afa1bba0739f,anorexia,"soy la peor bulímica del mundo, me doy un atracón todos los días y siempre se me olvida vomitar. cosasquepasan porquegorda"
user0263,52d316b5c1da,control,¿por qué este empeño en promover unos cánones corporales inalcanzables? a4challenge anorexia delgadez
user0264,90a1b869980f,anorexia,"sonrisas por fuera, batallas por dentro."
user0265,efcfbfd8e018,anorexia,¿qué significa para ti ser una princesa? esta es la respuesta que nos dio una de nuestras participantes. ¿qué responderías tú? ayudatca tca anorexia bulimia proyectoprincesas
user0266,ab428b0f9e56,anorexia,"era feliz cuando veía que adelgazaba, me sentía muy alegre... testimonio anorexia bulimia"
user0267,2380e5a94d91,control,"3a salida en 5 días alternándolas con 2 entrenos de fuerza,quedándome el de mañana,objetivo mallorca312 on! para recuperar fuel platazo de lentejas de verduras y ensalada de espinacas,tomate,cebolla y tofu cycling bike training strava veggie vegan sportlife"
user0268,3b673fbcdaa0,anorexia,comida era y vómito te convertirás.. thinspiration
user0269,35811155b165,anorexia,"modelos, maniquíes y tallas xxxs, por qué mostramos esta imagen de belleza? anorexia bulimia belleza"
user0270,7d3a4cb72c00,anorexia,"me harta la hipócrita que llega a ser la gente, críticando nuestro estilo de vida solo porque queremos estar delgadas diciendo que esta mal no comer, ah pero después se burlan de la gorda. saben que vallanse a la mierda"
user0271,c53ac9f90da5,anorexia,pulseras para esconder los cortes....!! depression dietadeciruelas
user0272,8b7c8b1fad93,anorexia,prefiero mil veces que me digan anorexica a gorda
user0273,f40a33591a4e,control,ahora ya entiendo por que también me e sentido mal ultimamente en estas dos semanas... tengo de nuevo anemia
user0274,f206fe78b97b,control,"algunos sueñan con grandes logros, mientras que otros se quedan despiertos y actuan. . . emprendedores liderazgo positivo podcast motivación running frases"
user0275,4a45ceea9cfd,anorexia,"primera semana de ayuno terminada, que difícil pero lo logre ahora a seguir con el ayuno. rexybill"
user0276,05ae1a04c020,anorexia,"quiero enamorarme de mi, admirar cada parte de mi cuerpo.hasta estar como deseo. hasta sonreír frente al espejo proana skinny"
user0277,1b2e6f4d89d5,anorexia,"buenas noches princesas no coman porfavor es mejor comer en el desayuno, en la noche queda la grasa saturada fat"
user0278,0ad91d78a1d0,anorexia,como quisiera tener el estómago vacío siempre. nomasgorda
user0279,4b38b7477e97,anorexia,"ahora en vez de comer unos panes con mega trozos de chocolate, tomaré el vaso de agüita de pepino y lima que hice en la tarde"
user0280,6db14c7e2a34,anorexia,cuando estas arrepentida de haberte juntado con tus amigas porq terminas comiendo como una cerda food
user0281,73531848edf1,control,"ama cada parte de tu cuerpo, aprovecha todo el potencial que tienes, recuerda que eres magia y puedes lograrlo. no desees ningún cuerpo, eres tu propio arquitecto, construye el tuyo, cuídalo, ámalo, gózalo, disfrútalo, pero sobre todo, nútrelo. healthy wellness happy"
user0282,11d259e5e691,control,"no importa que tan lento vayas , lo importante es seguir caminando hacia la meta gym diamundialdelapoesia"
user0283,422a7c7282cb,control,"no veo por ningún lado hidratos de carbono de rápida absorción pasta, pan, pizza, cereales, etc y basa la alimentación en verduras, legumbres, hortalizas, carnes... grata sorpresa cuánto podríamos llegar a mejorar con un compromiso dietético similar?"
user0284,8b9e279de81e,anorexia,"adivinen quien no comerá hoy hasta las 6 o más tarde, exacto yo! 3 u.u proana thinspo"
user0285,b7580fdcba64,control,salir a practicar yoga o taichi son algunos de los beneficios para tu memoria que conseguiras apenas con tan solo 10m de ejercicio para mejorar tu vida lifestyleblogger benefits martesdeganarseguidores exercise brain memoria siguemeytesigo instaboy gentleman
user0286,7260c7a6601f,control,cuando el calor aprieta pocas cosas nos apetecen más que un smoothie bien fresquito. prepáralos en casa con nuestra batidora smoothie mix go smoothies batidos zumos batidora comidasana healthyfood
user0287,fa3f2fb4c861,control,investigando sobre alternativas de catering me encontré a belleberry. mucho de y sabores que toman la palabra! lo cuento en la revista de
user0288,ffd794ecf849,control,deporte unas piernas fuertes pueden traer grandes virtudes
user0289,e209b127a7a1,anorexia,ese asqueroso momento en el que te enteras de lo que tienes de comer... ayudadme a resistir la tentacion
user0290,fc0fcd99e303,anorexia,hoy me regalo tiempo para aprender que no necesito los patrones de los demás para ser feliz anorexia
user0291,df6f5f2e0211,control,"si sigues sin comer sano, no será por ideas...salad ensalada patata tomate agucate huevo salud rapido facil healthy healthyrecipes healthyfood eatrealfood sisepuede"
user0292,3b5c093a95a3,anorexia,no descansaré hasta que se me noten más los huesos
user0293,999fb9790559,anorexia,qué van de 200 a 800 calorías? lo es todo
user0294,2aa4ccbcc575,control,el pescado blanco no puede faltar en una dieta sana y equilibrada y una dorada como esta es una opción perfecta para consumirlo. mercadodelapaz mercadosdemadrid pescado pescaderia lacentral pescadoblanco dorada
user0295,583a311d4842,control,"después de casi un mes de comer en exceso, comida de la calle, exceso de alcohol, dormir a deshoras y malos hábitos intentó regresar a mi vida normal retomar los hábitos es lo más difícil"
user0296,d88d96826c3d,control,crema de calabaza y boniato al curry. con unas migas de atún y nueces ¿os gustan las cremas de verduras? ¿cuál es vuestra preferida? er ing cenareal
